Customer_id,Account Number,Age,Date of Birth,Sex,Occupation,City,Bank Deposit,Saving Accounts,Full name,City id,Account_Open_Date,Account Type,Account officer,Opening Balance,Transaction_id,Transaction type,Transaction Medium,Date_of_transaction,Amount,Bank Loans,Transaction Hour,Age_class
NZ24079,506590361,34,1988-05-24 12:00:00,Female,Accounting_And_Finance,Abuja,1510274.84,725329.36,Terry Bowman,Lag-HR001,1984-05-25,Domiciliary,Nicholas Simmons,72070.73,OP001,Online Payment,Card,2021-09-10,17690.88,0,18.0,Adult
NZ70843,506875531,38,1984-05-24 12:00:00,Male,HR_Admin,Lagos,144974.24,37512.09,David Fernandez,Abu-HR001,1989-05-25,Savings,Anthony Torres,169368.88,CW001,Cash Withdrawal,ATM,2021-05-23,4334.88,0,6.0,Adult
NZ47171,508102963,30,1992-05-24 12:00:00,Male,Accounting_And_Finance,Kogi,519994.31,162398.22,Michael Little,Osu-HR001,2008-05-25,Current,James Castillo,320186.66,CW001,Cash Withdrawal,ATM,2022-03-27,43513.04,0,6.0,Adult
NZ72913,508621987,32,1990-05-25 00:00:00,Male,Engineering,Lagos,1218779.87,629134.17,Jennifer Oliver,Cro-HR001,2020-05-25,Joint,Stephen Payne,101285.02,MD001,Money Deposit,ATM,2021-03-22,33915.6,0,18.0,Adult
NZ87243,510476419,83,1939-05-25 06:00:00,Female,Healthcare,Abuja,705779.7,181088.21,Stephen Bell,Abu-HR001,2012-05-25,Domiciliary,George Lewis,103326.79,MT001,Money Transfer,Bank,2021-08-06,17295.89,0,12.0,Old
NZ37456,510699033,62,1960-05-24 12:00:00,Male,Healthcare,Kano,146937.26,137574.28,Karen Thomas,Kwa-HR001,2016-05-25,Domiciliary,Phillip Peters,86005.36,MD001,Money Deposit,Bank,2021-12-24,18062.4,0,0.0,Adult
NZ61194,510835677,26,1996-05-24 12:00:00,Female,Education,Benue,430087.04,64096.84,Justin Day,Bay-HR001,2016-05-25,Domiciliary,Shawn Wallace,99158.69,MD001,Money Deposit,Bank,2021-07-26,44809.92,0,0.0,Young Adult
NZ72934,513611430,48,1974-05-25 00:00:00,Female,Information_Technology_And_Software,Bayelsa,118109.81,51538.82,Wanda Morris,Imo-HR001,1999-05-24,Current,Jonathan Hawkins,129981.31,OP001,Online Payment,Internet Banking,2021-09-24,10242.84,0,0.0,Adult
NZ85018,513691723,18,2004-05-24 12:00:00,Female,Marketing_Sales_Customer,Enugu,161814.09,79679.49,Kenneth Cole,Abu-HR001,1991-05-24,Current,Ernest Rivera,26233.91,OP001,Online Payment,Mobile,2021-11-30,4819.5,0,0.0,Teen
NZ68777,516035467,76,1946-05-25 00:00:00,Female,Accounting_And_Finance,Cross River,594754.67,301806.36,Christine Davis,Oyo-HR001,2017-05-25,Current,Douglas Tucker,184915.93,OP001,Online Payment,Internet Banking,2021-02-28,27065.2,0,6.0,Old
NZ67097,518406085,18,2004-05-24 12:00:00,Female,HR_Admin,Anambra,150704.23,21098.59,Lois Griffin,Ben-HR001,1980-05-25,Fixed Deposit,Roger Alexander,40206.61,MD001,Money Deposit,Bank,2021-11-05,7429.87,0,6.0,Teen
NZ63160,518813959,65,1957-05-24 18:00:00,Female,Executive_Management,Anambra,532843.85,243687.25,Roger Ferguson,Bay-HR001,1956-05-25,Current,Shawn Wallace,93650.66,MT001,Money Transfer,Mobile,2021-01-25,8067.48,0,18.0,Senior
NZ17406,522802009,82,1940-05-24 12:00:00,Male,Office_Clerical,Cross River,26021.94,14769.21,Jesse Lane,Abi-HR001,1996-05-25,Current,Roy Rice,336518.03,OP001,Online Payment,Card,2021-11-15,37779.54,0,12.0,Old
NZ36598,523211313,31,1991-05-25 06:00:00,Female,Accounting_And_Finance,Kano,410132.13,122461.99,Eugene Banks,Ada-HR001,1961-05-25,Joint,Shawn Long,101645.44,OP001,Online Payment,Internet Banking,2021-02-05,23677.35,0,6.0,Adult
NZ95448,523429584,18,2004-05-24 12:00:00,Female,Healthcare,Anambra,246783.28,170306.17,Juan Kelley,Lag-HR001,1978-05-24,Corporate,Patrick Graham,197079.31,MT001,Money Transfer,ATM,2021-01-22,4499.2,0,6.0,Teen
NZ45192,523442789,24,1998-05-25 00:00:00,Female,HR_Admin,Lagos,160468.52,88529.66,Rebecca Cunningham,Imo-HR001,1964-05-25,Current,Jonathan Hawkins,434467.28,LP001,Loan Payment,ACH,2021-10-20,41995.24,12285275568,0.0,Young Adult
NZ33238,523480343,22,2000-05-24 12:00:00,Male,Education,Abuja,780674.58,229271.8,Joshua Porter,Abu-HR001,1961-05-25,Domiciliary,Anthony Torres,343198.66,MT001,Money Transfer,Internet Banking,2021-08-03,27522.88,0,18.0,Young Adult
NZ69939,523582688,75,1947-05-25 06:00:00,Male,Executive_Management,Sokoto,923024.78,356023.84,Susan Dixon,Lag-HR001,2003-05-24,Fixed Deposit,Benjamin Kim,135831.23,OP001,Online Payment,Mobile,2021-10-10,60999.48,0,18.0,Old
NZ84879,523904525,61,1961-05-24 18:00:00,Female,Accounting_And_Finance,Lagos,645257.48,104255.17,Matthew Ramos,Lag-HR001,2004-05-25,Savings,Nicholas Simmons,482954.96,CH001,Checks,Informal Services,2021-02-20,27744.44,0,18.0,Adult
NZ66416,525673689,73,1949-05-24 18:00:00,Female,Healthcare,Lagos,1420246.29,235234.17,Billy Wilson,Ogu-HR001,2023-05-24,Domiciliary,Jesse Evans,106907.96,CW001,Cash Withdrawal,ATM,2021-09-05,8246.92,0,6.0,Senior
NZ54321,527206325,83,1939-05-25 06:00:00,Male,Education,River,1526188.75,164289.73,Maria Phillips,Imo-HR001,1965-05-25,Fixed Deposit,Joe Price,72773.48,MT001,Money Transfer,Internet Banking,2021-03-19,15015.84,0,0.0,Old
NZ61538,528561396,62,1960-05-24 12:00:00,Female,Engineering,Kaduna,391283.91,191832.09,Denise Hamilton,Lag-HR001,1956-05-25,Domiciliary,Dennis Morris,156360.76,CW001,Cash Withdrawal,ATM,2022-01-07,36720.54,0,12.0,Adult
NZ99616,528747128,24,1998-05-25 00:00:00,Female,Education,Bayelsa,1433363.94,375018.49,Timothy Peterson,Lag-HR001,2008-05-25,Domiciliary,Chris Armstrong,71863.74,CW001,Cash Withdrawal,POS,2021-09-26,26361.51,0,12.0,Young Adult
NZ99904,530144089,58,1964-05-24 12:00:00,Male,Writing_Content,Lagos,1053001.48,295704.82,Jonathan Nelson,Lag-HR001,2018-05-24,Domiciliary,Dennis Morris,130468.46,CH001,Checks,Informal Services,2021-02-15,23267.82,0,6.0,Adult
NZ50588,530188381,54,1968-05-24 12:00:00,Male,Healthcare,Abuja,105557.73,20792.88,Nancy Morris,Osu-HR001,1972-05-25,Savings,Gregory Simmons,59563.84,MT001,Money Transfer,Bank,2021-01-15,8380.4,0,12.0,Adult
NZ71209,530898822,40,1982-05-25 00:00:00,Female,HR_Admin,Kaduna,1528492.29,567070.64,Tina Gutierrez,Lag-HR001,1964-05-25,Domiciliary,Dennis Ruiz,375292.91,MT001,Money Transfer,Mobile,2021-01-27,48496.64,0,18.0,Adult
NZ41224,531175706,80,1942-05-25 00:00:00,Female,Information_Technology_And_Software,Kaduna,165722.25,140532.47,Mary Lawrence,Ben-HR001,1961-05-25,Corporate,Roger Alexander,332853.44,MT001,Money Transfer,Mobile,2021-11-10,11742.18,0,12.0,Old
NZ39658,531630993,76,1946-05-25 00:00:00,Male,Information_Technology_And_Software,Abuja,1169129.7,414009.46,Douglas Olson,Imo-HR001,1970-05-24,Savings,Joshua Bennett,150499.78,CW001,Cash Withdrawal,ATM,2021-03-15,13605.3,0,12.0,Old
NZ37255,532469543,49,1973-05-24 18:00:00,Male,Marketing_Sales_Customer,Abia,429505.99,217638.74,Pamela Oliver,Cro-HR001,1997-05-25,Corporate,Stephen Payne,341878.19,MD001,Money Deposit,Bank,2021-06-16,31381.92,0,12.0,Adult
NZ97304,532531255,75,1947-05-25 06:00:00,Male,Accounting_And_Finance,Kaduna,1188540.59,410431.28,Aaron Palmer,Ogu-HR001,1990-05-24,Savings,Jesse Evans,191665.95,MT001,Money Transfer,Mobile,2021-03-21,18891.32,0,0.0,Old
NZ95185,532587167,51,1971-05-25 06:00:00,Male,Science_And_Research,Benue,458924.74,173080.19,Lisa Wells,Ana-HR001,1986-05-24,Domiciliary,Anthony Berry,333873.97,MD001,Money Deposit,Bank,2021-11-30,40151.25,0,0.0,Adult
NZ73301,532704877,40,2004-03-17 06:00:00,Female,Education,Delta,633522.63,606383.92,AIRE  MICH,Lag-HR001,1985-05-25,Domiciliary,Carl Nguyen,153473.23,MT001,Money Transfer,ATM,2022-02-02,14605.89,0,12.0,Adult
NZ53908,533542112,25,1997-05-24 18:00:00,Female,Writing_Content,Lagos,1143536.61,343060.98,Lisa Pierce,Lag-HR001,1981-05-25,Savings,Nicholas Cunningham,176427.42,OP001,Online Payment,Card,2021-08-01,27706.32,0,0.0,Young Adult
NZ68220,534393886,79,1943-05-25 06:00:00,Male,Engineering,Lagos,403236.86,169233.47,Phillip Evans,Kog-HR001,2023-05-24,Corporate,Shawn Cook,250712.74,MD001,Money Deposit,Bank,2021-07-23,60082.88,0,18.0,Old
NZ59714,534723497,52,1970-05-25 00:00:00,Male,Information_Technology_And_Software,Oyo,1061350.99,368647.67,Walter Banks,Osu-HR001,1991-05-24,Savings,James Castillo,92862.09,CH001,Checks,Informal Services,2021-12-11,7919.9,0,6.0,Adult
NZ79604,534752819,55,1967-05-25 06:00:00,Male,Marketing_Sales_Customer,Lagos,1638779.87,1025407.98,Matthew Cruz,Sok-HR001,1970-05-24,Current,Raymond Alexander,110486.1,OP001,Online Payment,Mobile,2022-01-11,22062.3,0,12.0,Adult
NZ16415,536584783,18,2004-05-24 12:00:00,Female,Information_Technology_And_Software,Ogun,1531869.09,283495.25,Lawrence Myers,Osu-HR001,2017-05-25,Domiciliary,Jason Duncan,28060.86,CW001,Cash Withdrawal,POS,2021-03-15,11784.74,0,6.0,Teen
NZ25889,538512524,82,1940-05-24 12:00:00,Male,Science_And_Research,Kwara,28379.41,20010.16,Michelle Rose,Cro-HR001,2013-05-25,Current,Stephen Payne,230504.6,CW001,Cash Withdrawal,ATM,2022-03-14,47430.84,0,12.0,Old
NZ64445,539715700,83,1939-05-25 06:00:00,Female,Executive_Management,Lagos,568965.62,211172.2,Aaron Ferguson,Osu-HR001,1972-05-25,Domiciliary,Gregory Simmons,145929.0,CW001,Cash Withdrawal,ATM,2021-05-04,9192.0,0,18.0,Old
NZ46289,539938714,74,1948-05-24 12:00:00,Male,Marketing_Sales_Customer,Imo,296923.22,120496.29,Steve Woods,Osu-HR001,1974-05-24,Domiciliary,James Castillo,261771.18,CW001,Cash Withdrawal,ATM,2022-03-27,20614.6,0,18.0,Senior
NZ85958,540418090,43,1979-05-25 06:00:00,Female,Accounting_And_Finance,Kogi,335673.0,293349.01,Sean Hart,Riv-HR001,1998-05-24,Domiciliary,Keith Griffin,346305.7,MT001,Money Transfer,Mobile,2021-01-11,22081.79,0,18.0,Adult
NZ24058,542178048,31,1991-05-25 06:00:00,Female,HR_Admin,Kaduna,116082.89,40560.73,George Fowler,Del-HR001,1999-05-24,Current,Steve Diaz,304960.67,MD001,Money Deposit,Bank,2021-05-23,53267.68,0,18.0,Adult
NZ15278,542215836,84,1938-05-25 00:00:00,Female,Science_And_Research,Abuja,303177.14,81560.59,Jason Allen,Ben-HR001,1961-05-25,Savings,Roger Alexander,60765.2,MD001,Money Deposit,Bank,2021-09-20,27461.04,0,0.0,Old
NZ24384,542326392,36,1986-05-25 00:00:00,Male,Science_And_Research,Delta,554546.14,266182.15,Donald Allen,Riv-HR001,2004-05-25,Domiciliary,Keith Griffin,63442.79,MT001,Money Transfer,Mobile,2021-09-17,14667.84,0,0.0,Adult
NZ24384,542326392,36,1986-05-25 00:00:00,Male,Healthcare,Delta,554546.14,266182.15,Donald Allen,Riv-HR001,2004-05-25,Domiciliary,Keith Griffin,63442.79,MT001,Money Transfer,Mobile,2021-09-17,14667.84,0,0.0,Adult
NZ90271,542438679,58,1964-05-24 12:00:00,Female,Information_Technology_And_Software,Lagos,129195.69,19766.94,Bruce Smith,Osu-HR001,1967-05-24,Savings,Gregory Simmons,352712.99,MD001,Money Deposit,Bank,2021-12-10,34144.88,0,12.0,Adult
NZ29266,543580109,50,1972-05-24 12:00:00,Female,Engineering,Anambra,223021.79,95313.47,Bobby Ryan,Pla-HR001,1987-05-24,Domiciliary,Victor Ramos,81056.88,MD001,Money Deposit,Bank,2021-06-11,27761.94,0,0.0,Adult
NZ42900,543597632,82,1940-05-24 12:00:00,Male,Healthcare,Osun,82101.24,33387.84,Fred Armstrong,Abu-HR001,1956-05-25,Domiciliary,Anthony Torres,111602.89,MD001,Money Deposit,Bank,2021-08-27,19078.08,0,12.0,Old
NZ47039,544147368,58,1964-05-24 12:00:00,Male,Engineering,Plateau,193911.29,78399.41,Rose Cook,Abu-HR001,1999-05-24,Savings,Anthony Torres,121627.32,CW001,Cash Withdrawal,ATM,2021-03-18,6358.5,0,18.0,Adult
NZ90777,544798090,25,1997-05-24 18:00:00,Female,Executive_Management,Ogun,871947.7,275820.19,Douglas Andrews,Edo-HR001,2000-05-25,Domiciliary,Victor Martinez,220770.81,MT001,Money Transfer,Mobile,2021-07-02,42264.0,0,18.0,Young Adult
NZ74667,545620904,36,1986-05-25 00:00:00,Male,Engineering,Anambra,361203.04,174982.81,Earl Alexander,Imo-HR001,1959-05-24,Domiciliary,Joshua Bennett,40231.98,MD001,Money Deposit,Bank,2022-03-23,3221.1,0,6.0,Adult
NZ93058,545977137,53,1969-05-24 18:00:00,Female,Marketing_Sales_Customer,Sokoto,2262231.9,385692.0,Russell Hansen,Lag-HR001,1985-05-25,Corporate,Benjamin Kim,43011.56,OP001,Online Payment,Mobile,2021-01-21,19921.5,0,6.0,Adult
NZ91899,547380411,58,1964-05-24 12:00:00,Female,Accounting_And_Finance,Benue,185133.67,56465.77,Jesse Day,Edo-HR001,1986-05-24,Fixed Deposit,Victor Martinez,59875.58,CW001,Cash Withdrawal,POS,2022-02-20,26395.32,0,0.0,Adult
NZ68024,547525888,47,1975-05-25 06:00:00,Male,Writing_Content,Lagos,269460.7,121257.32,Martin Shaw,Imo-HR001,2014-05-24,Domiciliary,Joshua Bennett,82356.13,OP001,Online Payment,Mobile,2021-10-10,27260.9,0,0.0,Adult
NZ98600,548730982,64,1958-05-25 00:00:00,Male,Science_And_Research,Enugu,1938117.36,537504.55,Samuel Matthews,Abu-HR001,1967-05-24,Domiciliary,Anthony Torres,176480.36,MD001,Money Deposit,ATM,2022-01-23,34644.45,0,6.0,Adult
NZ98600,548730982,64,1958-05-25 00:00:00,Male,Healthcare,Enugu,1938117.36,537504.55,Samuel Matthews,Abu-HR001,1967-05-24,Domiciliary,Anthony Torres,176480.36,MD001,Money Deposit,ATM,2022-01-23,34644.45,0,6.0,Adult
NZ69220,549122786,46,1976-05-24 12:00:00,Female,Information_Technology_And_Software,Kaduna,763217.79,110708.51,Lisa Phillips,Enu-HR001,1961-05-25,Current,Paul Larson,59086.95,MD001,Money Deposit,Bank,2022-01-17,21017.1,0,18.0,Adult
NZ46069,549134996,34,1988-05-24 12:00:00,Male,Information_Technology_And_Software,Bayelsa,190187.84,180981.64,Sean Peters,Imo-HR001,2020-05-25,Joint,Joe Price,116590.79,MT001,Money Transfer,Mobile,2021-11-15,38810.35,0,0.0,Adult
NZ80089,549557294,39,1983-05-25 06:00:00,Male,Legal,Osun,372862.0,124959.16,Jesse Rice,Oyo-HR001,2007-05-24,Current,Douglas Tucker,57690.28,CH001,Checks,Informal Services,2022-01-24,13255.32,0,0.0,Adult
NZ86910,549592626,79,1943-05-25 06:00:00,Female,Accounting_And_Finance,Kano,152112.11,78678.68,Kenneth Black,Kog-HR001,2009-05-25,Domiciliary,Shawn Cook,359289.6,CW001,Cash Withdrawal,ATM,2022-04-22,68461.12,0,6.0,Old
NZ26679,549894138,24,1998-05-25 00:00:00,Female,HR_Admin,Anambra,147575.13,139270.9,Norma Austin,Imo-HR001,1956-05-25,Savings,Joe Price,130886.17,LP001,Loan Payment,ACH,2021-05-11,25539.84,765990528,18.0,Young Adult
NZ62101,550137994,66,1956-05-24 12:00:00,Male,Science_And_Research,Abia,687188.32,89457.19,Frank Alvarez,Enu-HR001,2016-05-25,Current,Paul Holmes,60561.36,MD001,Money Deposit,Bank,2022-02-08,20678.56,0,0.0,Senior
NZ67270,551030874,28,1994-05-25 00:00:00,Male,Education,Imo,636897.33,210324.24,James Gardner,Enu-HR001,1971-05-24,Domiciliary,Paul Holmes,66605.53,LP001,Loan Payment,AFT,2021-07-19,25463.28,1339052736,12.0,Young Adult
NZ96364,553069848,28,1994-05-25 00:00:00,Female,Engineering,Lagos,28887.89,17332.73,Sara Mason,Abi-HR001,1991-05-24,Current,Roy Rice,119608.06,CH001,Checks,Informal Services,2021-03-22,6414.51,0,6.0,Young Adult
NZ54595,553390567,30,1992-05-24 12:00:00,Female,Accounting_And_Finance,Adamawa,1247148.93,285394.08,James Gilbert,Lag-HR001,1995-05-24,Current,Carl Nguyen,262363.69,CW001,Cash Withdrawal,ATM,2022-01-14,21253.22,0,18.0,Adult
NZ40602,554865630,41,1981-05-24 18:00:00,Female,HR_Admin,Kano,542700.3,364055.25,Joseph West,Lag-HR001,1960-05-25,Savings,Carl Nguyen,186157.65,MT001,Money Transfer,Internet Banking,2022-04-18,5956.3,0,0.0,Adult
NZ18836,555082235,83,1939-05-25 06:00:00,Female,Engineering,Kogi,913709.35,405830.68,Adam Fisher,Enu-HR001,1966-05-24,Domiciliary,Paul Larson,357699.43,MD001,Money Deposit,ATM,2022-02-27,56809.35,0,6.0,Old
NZ79787,555382110,39,1983-05-25 06:00:00,Male,Marketing_Sales_Customer,Delta,58857.68,21707.51,Rebecca Simmons,Lag-HR001,1962-05-24,Domiciliary,Nicholas Cunningham,64432.38,LP001,Loan Payment,ACH,2021-04-04,6760.26,1716121056,18.0,Adult
NZ47674,555522499,45,1977-05-24 18:00:00,Female,Accounting_And_Finance,Abia,470005.08,177661.92,Gregory West,Cro-HR001,2016-05-25,Corporate,Stephen Payne,140323.2,MT001,Money Transfer,Mobile,2021-11-13,8938.05,0,6.0,Adult
NZ49649,555715861,45,1977-05-24 18:00:00,Male,Marketing_Sales_Customer,Kogi,136948.97,41263.32,Sean Diaz,Enu-HR001,1976-05-25,Joint,Paul Holmes,62223.12,MT001,Money Transfer,Bank,2021-06-02,5403.25,0,6.0,Adult
NZ54314,556812134,46,1976-05-24 12:00:00,Male,Information_Technology_And_Software,Enugu,1998613.0,276626.21,Chris Hall,Kad-HR001,2008-05-25,Savings,Jerry Green,293419.06,MT001,Money Transfer,Mobile,2021-03-28,16443.25,0,6.0,Adult
NZ71352,557237783,78,1944-05-24 12:00:00,Male,Accounting_And_Finance,Lagos,388803.81,152281.49,Christina Larson,Imo-HR001,2010-05-24,Corporate,Jonathan Hawkins,70030.36,LP001,Loan Payment,AFT,2022-03-19,39675.52,16713932672,12.0,Old
NZ31616,557921020,27,1995-05-25 06:00:00,Male,HR_Admin,Osun,2036733.04,773673.7,Michael Owens,Edo-HR001,1967-05-24,Savings,Victor Martinez,90161.29,LP001,Loan Payment,AFT,2022-02-08,17818.09,1976426928,0.0,Young Adult
NZ65265,559254783,84,1938-05-25 00:00:00,Female,Legal,Kano,1600437.14,196231.94,Earl Ortiz,Imo-HR001,1956-05-25,Joint,Joe Price,287612.73,LP001,Loan Payment,Mobile,2021-07-24,40792.8,10927485288,6.0,Old
NZ57420,559812951,29,1993-05-24 18:00:00,Female,Healthcare,Oyo,1003245.95,189291.69,Timothy Ortiz,Del-HR001,1962-05-24,Current,Steve Diaz,35372.29,MT001,Money Transfer,ATM,2022-04-27,7869.12,0,6.0,Young Adult
NZ47190,560230268,56,1966-05-25 00:00:00,Female,Information_Technology_And_Software,Lagos,208859.64,112415.63,Joshua Bennett,Del-HR001,1965-05-25,Savings,Todd Roberts,114845.02,MT001,Money Transfer,Mobile,2021-01-04,37392.43,0,6.0,Adult
NZ47190,560230268,56,1966-05-25 00:00:00,Female,Office_Clerical,Lagos,208859.64,112415.63,Joshua Bennett,Del-HR001,1965-05-25,Savings,Todd Roberts,114845.02,MT001,Money Transfer,Mobile,2021-01-04,37392.43,0,6.0,Adult
NZ77317,561087774,71,1951-05-25 06:00:00,Male,Healthcare,Osun,258168.25,78349.9,Jimmy Thompson,Abu-HR001,1992-05-25,Corporate,Frank Brown,359386.37,LP001,Loan Payment,AFT,2021-07-30,4756.08,15463784144,12.0,Senior
NZ77317,561087774,71,1951-05-25 06:00:00,Male,Science_And_Research,Osun,258168.25,78349.9,Jimmy Thompson,Abu-HR001,1992-05-25,Corporate,Frank Brown,359386.37,LP001,Loan Payment,AFT,2021-07-30,4756.08,15463784144,12.0,Senior
NZ19583,561221117,85,1937-05-24 18:00:00,Male,Engineering,Kaduna,265216.0,263367.53,Jack Morrison,Lag-HR001,1994-05-24,Corporate,Benjamin Kim,123556.5,CW001,Cash Withdrawal,ATM,2022-01-27,7569.0,0,6.0,Old
NZ76287,563739834,75,1947-05-25 06:00:00,Male,Accounting_And_Finance,Abuja,119123.35,159426.75,Joyce Smith,Lag-HR001,2014-05-24,Corporate,Dennis Morris,201968.19,CW001,Cash Withdrawal,POS,2021-08-19,61581.24,0,6.0,Old
NZ81423,564569787,61,1961-05-24 18:00:00,Male,Legal,Abia,745869.06,233155.25,Joe Carroll,Lag-HR001,2011-05-24,Domiciliary,Benjamin Kim,40985.49,CH001,Checks,Informal Services,2022-02-04,19729.5,0,0.0,Adult
NZ67912,565313618,33,1989-05-24 18:00:00,Male,HR_Admin,Bayelsa,243778.1,41313.97,Stephen Hamilton,Abu-HR001,1974-05-24,Savings,Anthony Torres,274381.44,CW001,Cash Withdrawal,POS,2021-07-14,26955.98,0,12.0,Adult
NZ29174,566170679,73,1949-05-24 18:00:00,Male,Legal,Abuja,39921.32,14653.47,Janice Gray,Cro-HR001,1991-05-24,Fixed Deposit,Stephen Payne,65006.54,MT001,Money Transfer,Mobile,2021-06-01,43491.8,0,6.0,Senior
NZ70183,567668389,31,1991-05-25 06:00:00,Male,Healthcare,Imo,92758.87,50481.12,Marie Mason,Cro-HR001,1958-05-24,Current,Stephen Payne,75807.36,LP001,Loan Payment,ACH,2021-11-12,17002.7,6475207348,6.0,Adult
NZ94600,569324298,37,1985-05-24 18:00:00,Male,Healthcare,Kaduna,379435.57,104755.51,Kelly Evans,Kad-HR001,1979-05-24,Savings,Jeremy Vasquez,368494.66,CW001,Cash Withdrawal,ATM,2021-01-13,17067.95,0,18.0,Adult
NZ58923,570375422,58,1964-05-24 12:00:00,Male,HR_Admin,Kaduna,593952.76,145880.59,Donald White,Sok-HR001,2007-05-24,Savings,Raymond Alexander,71704.22,MD001,Money Deposit,Bank,2021-09-03,37631.52,0,0.0,Adult
NZ98503,571443392,37,1985-05-24 18:00:00,Female,Education,Osun,34504.45,8748.93,Rebecca Perkins,Kad-HR001,2000-05-25,Current,Jerry Green,89051.64,OP001,Online Payment,Internet Banking,2022-04-12,4331.32,0,6.0,Adult
NZ27266,572282309,30,1992-05-24 12:00:00,Female,Writing_Content,Abuja,496049.87,51589.19,Samuel Young,Enu-HR001,1985-05-25,Domiciliary,Paul Larson,215081.7,MD001,Money Deposit,Bank,2021-12-30,10420.92,0,6.0,Adult
NZ88064,573219712,19,2003-05-25 06:00:00,Male,Executive_Management,Lagos,1168395.31,212728.53,Brian Hudson,Abi-HR001,2013-05-25,Savings,Samuel Fowler,330956.05,MT001,Money Transfer,ATM,2021-03-08,62296.62,0,6.0,Teen
NZ43465,573934545,80,1942-05-25 00:00:00,Male,Science_And_Research,Lagos,1895319.07,415136.02,Jesse Garrett,Riv-HR001,1970-05-24,Domiciliary,Mark Montgomery,99008.0,MT001,Money Transfer,Mobile,2022-01-26,13014.8,0,0.0,Old
NZ43465,573934545,80,1942-05-25 00:00:00,Male,Healthcare,Lagos,1895319.07,415136.02,Jesse Garrett,Riv-HR001,1970-05-24,Domiciliary,Mark Montgomery,99008.0,MT001,Money Transfer,Mobile,2022-01-26,13014.8,0,0.0,Old
NZ54803,574901635,53,1969-05-24 18:00:00,Female,Education,Anambra,870565.34,783508.81,Rose Sullivan,Lag-HR001,2020-05-25,Joint,Nicholas Simmons,53067.71,MD001,Money Deposit,Bank,2021-06-05,8824.74,0,12.0,Adult
NZ88769,576374245,36,1986-05-25 00:00:00,Female,Writing_Content,Kaduna,1170583.66,366055.4,Bobby Bailey,Kad-HR001,2006-05-24,Corporate,Jerry Green,106468.98,CW001,Cash Withdrawal,POS,2022-01-12,20277.27,0,12.0,Adult
NZ61397,576517360,37,1985-05-24 18:00:00,Male,Education,Lagos,296574.4,128009.79,Brian Stewart,Lag-HR001,1966-05-24,Domiciliary,Nicholas Simmons,60970.29,CW001,Cash Withdrawal,ATM,2021-07-14,18932.48,0,0.0,Adult
NZ91353,576840266,73,1949-05-24 18:00:00,Male,Writing_Content,Abuja,373578.97,72776.97,Keith Wright,Edo-HR001,2009-05-25,Savings,Victor Martinez,337249.36,MT001,Money Transfer,ATM,2022-02-15,19296.7,0,0.0,Senior
NZ41611,577191519,56,1966-05-25 00:00:00,Male,Office_Clerical,Oyo,472841.8,119213.45,Jack Wood,Abu-HR001,2006-05-24,Joint,George Lewis,216551.65,OP001,Online Payment,Internet Banking,2021-07-03,6291.81,0,0.0,Adult
NZ79163,578781331,52,1970-05-25 00:00:00,Male,Engineering,Delta,88271.98,46468.89,Matthew Rodriguez,Ogu-HR001,1974-05-24,Current,Joe Hanson,63531.71,MT001,Money Transfer,Mobile,2021-02-16,8743.95,0,12.0,Adult
NZ80350,578792341,58,1964-05-24 12:00:00,Male,Healthcare,Enugu,423245.41,52905.68,Louis Harper,Del-HR001,1959-05-24,Corporate,Todd Roberts,82714.71,MT001,Money Transfer,Mobile,2021-03-25,7845.3,0,12.0,Adult
NZ80350,578792341,58,1964-05-24 12:00:00,Male,Science_And_Research,Enugu,423245.41,52905.68,Louis Harper,Del-HR001,1959-05-24,Corporate,Todd Roberts,82714.71,MT001,Money Transfer,Mobile,2021-03-25,7845.3,0,12.0,Adult
NZ16798,579536924,17,2005-05-24 18:00:00,Male,Accounting_And_Finance,Ogun,460917.09,293608.5,Helen Brooks,Imo-HR001,2005-05-25,Domiciliary,Joshua Bennett,265028.36,LP001,Loan Payment,AFT,2021-07-03,45402.12,4786899444,12.0,Teen
NZ65418,580182767,31,1991-05-25 06:00:00,Female,Science_And_Research,Lagos,95583.93,34086.81,Joshua Bryant,Edo-HR001,1998-05-24,Current,Victor Martinez,166230.05,MD001,Money Deposit,Bank,2021-09-19,8921.28,0,6.0,Adult
NZ87901,580251795,60,1962-05-25 00:00:00,Male,Healthcare,Delta,878322.56,222191.87,Jesse Frazier,Lag-HR001,1961-05-25,Current,Benjamin Kim,259866.83,MT001,Money Transfer,Mobile,2021-08-10,29786.74,0,18.0,Adult
NZ66087,580745202,41,1981-05-24 18:00:00,Female,Information_Technology_And_Software,Lagos,398694.71,166220.51,Jean Cooper,Ada-HR001,1992-05-25,Savings,Shawn Long,129188.72,MD001,Money Deposit,Bank,2022-02-14,48889.95,0,12.0,Adult
NZ64411,580770946,22,2000-05-24 12:00:00,Male,Information_Technology_And_Software,Kano,82899.34,58746.13,Norma Washington,Lag-HR001,1987-05-24,Current,Benjamin Kim,230426.15,CW001,Cash Withdrawal,Bank,2021-07-18,24638.11,0,6.0,Young Adult
NZ57142,581114473,47,1975-05-25 06:00:00,Male,Information_Technology_And_Software,Lagos,257863.78,130221.21,Robin Hawkins,Sok-HR001,2016-05-25,Current,Raymond Alexander,341325.33,OP001,Online Payment,Mobile,2022-04-23,14667.12,0,18.0,Adult
